value_en	description_en	codesystem	code	description_code
SSEL XT HS 96 + V6+UTR, 96rxn by Agilent Technologies	SSEL XT HS 96 + V6+UTR, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies	SSEL XT Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Human All Exon V5, 96, Auto by Agilent Technologies	SSEL XT Human All Exon V5, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Low Inp 1-96+V6+UTR,96rxnAU by Agilent Technologies	SSEL XT Low Inp 1-96+V6+UTR,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Low Inp 97-192+V6+UTR,96rxnAU by Agilent Technologies	SSEL XT Low Inp 97-192+V6+UTR,96rxnAU by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Low Input 1-96+V6+UTR,96rxn by Agilent Technologies	SSEL XT Low Input 1-96+V6+UTR,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Low Input 97-192+V6+UTR,96rxn by Agilent Technologies	SSEL XT Low Input 97-192+V6+UTR,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2 Plus 1, 16 rxn by Agilent Technologies	SSEL XT2 CRE V2 Plus 1, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2 Plus 1, 96 auto by Agilent Technologies	SSEL XT2 CRE V2 Plus 1, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2 Plus 1, 96 rxn by Agilent Technologies	SSEL XT2 CRE V2 Plus 1, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2 Plus 2, 16 rxn by Agilent Technologies	SSEL XT2 CRE V2 Plus 2, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2 Plus 2, 96 auto by Agilent Technologies	SSEL XT2 CRE V2 Plus 2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2 Plus 2, 96 rxn by Agilent Technologies	SSEL XT2 CRE V2 Plus 2, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2, 16 rxn by Agilent Technologies	SSEL XT2 CRE V2, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2, 96 auto by Agilent Technologies	SSEL XT2 CRE V2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 CRE V2, 96 rxn by Agilent Technologies	SSEL XT2 CRE V2, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome Plus 2, 16rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus 2, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome Plus 2, 96 auto by Agilent Technologies	SSEL XT2 Focused Exome Plus 2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome Plus 2, 96rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus 2, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome Plus, 16rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome Plus, 96 auto by Agilent Technologies	SSEL XT2 Focused Exome Plus, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome Plus, 96rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome, 16 rxn by Agilent Technologies	SSEL XT2 Focused Exome, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome, 96 rxn by Agilent Technologies	SSEL XT2 Focused Exome, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Focused Exome, 96 rxn, auto by Agilent Technologies	SSEL XT2 Focused Exome, 96 rxn, auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies	SSEL XT2 Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT2 Hu. AllExon V5, 96, Auto by Agilent Technologies	SSEL XT2 Hu. AllExon V5, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSELXT Clinical Research Exome, 16 by Agilent Technologies	SSELXT Clinical Research Exome, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 3-5.9Mb, 96 Auto by Agilent Technologies	OneSeq Hi Res Backbone, 3-5.9Mb, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 6-11.9Mb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 6-11.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 6-11.9Mb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 6-11.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone,0.5-2.9Mb,96 Auto by Agilent Technologies	OneSeq Hi Res Backbone,0.5-2.9Mb,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone,6-11.9Mb,96 Auto by Agilent Technologies	OneSeq Hi Res Backbone,6-11.9Mb,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq1Mb CNV Backbone+0.5-2.9Mb, 96 A by Agilent Technologies	OneSeq1Mb CNV Backbone+0.5-2.9Mb, 96 A by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
Rubicon PicoPLEX WGA Kit by Agilent Technologies	Rubicon PicoPLEX WGA Kit by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SS Mouse Methyl-Seq, XT, HSQ, 16 by Agilent Technologies	SS Mouse Methyl-Seq, XT, HSQ, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SS XT Rat Methyl-Seq Baits, 16 by Agilent Technologies	SS XT Rat Methyl-Seq Baits, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SS XT Rat Methyl-Seq Baits, 96 auto by Agilent Technologies	SS XT Rat Methyl-Seq Baits, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL Clinical Research Exome, 96 auto by Agilent Technologies	SSEL Clinical Research Exome, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL Pre-capture Indexed Adaptor Set ILM by Agilent Technologies	SSEL Pre-capture Indexed Adaptor Set ILM by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2 Plus 1, 16 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 1, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2 Plus 1, 96 auto by Agilent Technologies	SSEL XT CRE V2 Plus 1, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2 Plus 1, 96 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 1, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2 Plus 2, 16 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 2, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2 Plus 2, 96 auto by Agilent Technologies	SSEL XT CRE V2 Plus 2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2 Plus 2, 96 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 2, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2, 16 rxn by Agilent Technologies	SSEL XT CRE V2, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2, 96 auto by Agilent Technologies	SSEL XT CRE V2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT CRE V2, 96 rxn by Agilent Technologies	SSEL XT CRE V2, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome Plus 2, 16rxn by Agilent Technologies	SSEL XT Focused Exome Plus 2, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome Plus 2, 96 auto by Agilent Technologies	SSEL XT Focused Exome Plus 2, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome Plus 2, 96rxn by Agilent Technologies	SSEL XT Focused Exome Plus 2, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome Plus, 16rxn by Agilent Technologies	SSEL XT Focused Exome Plus, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome Plus, 96 auto by Agilent Technologies	SSEL XT Focused Exome Plus, 96 auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome Plus, 96rxn by Agilent Technologies	SSEL XT Focused Exome Plus, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome, 16 rxn by Agilent Technologies	SSEL XT Focused Exome, 16 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome, 96 rxn by Agilent Technologies	SSEL XT Focused Exome, 96 rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSEL XT Focused Exome, 96 rxn, auto by Agilent Technologies	SSEL XT Focused Exome, 96 rxn, auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb BB+Human All Exon V7,16Rxn by Agilent Technologies	OneSeq 1Mb BB+Human All Exon V7,16Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb BB+Human All Exon V7,96Aut by Agilent Technologies	OneSeq 1Mb BB+Human All Exon V7,96Aut by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb BB+Human All Exon V7,96Rxn by Agilent Technologies	OneSeq 1Mb BB+Human All Exon V7,96Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+0.5-2.9Mb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+0.5-2.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+0.5-2.9Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+0.5-2.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+1-499Kb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+1-499Kb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+1-499Kb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+1-499Kb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+1-499Kb, 96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+1-499Kb, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+12-24 Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+12-24 Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+12-24Mb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+12-24Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+12-24Mb, 96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+12-24Mb, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+3-5.9Mb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+3-5.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+6-11.9Mb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+6-11.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+6-11.9Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+6-11.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 1Mb CNV Backbone+6-11.9Mb,96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+6-11.9Mb,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 300kb BB+Human All Exon V7,16Rxn by Agilent Technologies	OneSeq 300kb BB+Human All Exon V7,16Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 300kb BB+Human All Exon V7,96Aut by Agilent Technologies	OneSeq 300kb BB+Human All Exon V7,96Aut by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq 300kb BB+Human All Exon V7,96Rxn by Agilent Technologies	OneSeq 300kb BB+Human All Exon V7,96Rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Constitutional Research Panel, 16 by Agilent Technologies	OneSeq Constitutional Research Panel, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Constitutional Research Panel, 96 by Agilent Technologies	OneSeq Constitutional Research Panel, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Constitutional Research,96 Auto by Agilent Technologies	OneSeq Constitutional Research,96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 0.5-2.9Mb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 0.5-2.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 0.5-2.9Mb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 0.5-2.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 1-499Kb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 1-499Kb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 1-499Kb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 1-499Kb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 1-499Kb, 96 Auto by Agilent Technologies	OneSeq Hi Res Backbone, 1-499Kb, 96 Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 3-5.9Mb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 3-5.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
OneSeq Hi Res Backbone, 3-5.9Mb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 3-5.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease, 16, XT2 by Agilent Technologies	ClearSeq Inherited Disease, 16, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease, 96 auto, XT by Agilent Technologies	ClearSeq Inherited Disease, 96 auto, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease, 96 auto, XT2 by Agilent Technologies	ClearSeq Inherited Disease, 96 auto, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease, 96, XT by Agilent Technologies	ClearSeq Inherited Disease, 96, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease, 96, XT2 by Agilent Technologies	ClearSeq Inherited Disease, 96, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq RNA Kinome, 16 by Agilent Technologies	ClearSeq RNA Kinome, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq RNA Kinome, 480 by Agilent Technologies	ClearSeq RNA Kinome, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq RNA Kinome, 96 by Agilent Technologies	ClearSeq RNA Kinome, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex 1-500Kb, ILMFST, 48 by Agilent Technologies	HaloPlex 1-500Kb, ILMFST, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex 1-500kb, ILMFST, 96 by Agilent Technologies	HaloPlex 1-500kb, ILMFST, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex 2.6Mb-5Mb, ILM, 48 by Agilent Technologies	HaloPlex 2.6Mb-5Mb, ILM, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex 2.6Mb-5Mb, ILM, 96 by Agilent Technologies	HaloPlex 2.6Mb-5Mb, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex 501Kb-2.5Mb, ILM, 48 by Agilent Technologies	HaloPlex 501Kb-2.5Mb, ILM, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex 501kb-2.5Mb, ILM, 96 by Agilent Technologies	HaloPlex 501kb-2.5Mb, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Cancer Research Panel, ILM, 16 by Agilent Technologies	HaloPlex Cancer Research Panel, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Custom - 1-250kb, Ion Torrent,  by Agilent Technologies	HaloPlex Custom - 1-250kb, Ion Torrent,  by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Exome, ILM, 16 by Agilent Technologies	HaloPlex Exome, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Exome, ILM, 96 by Agilent Technologies	HaloPlex Exome, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex HS Prepack Reagents ILMN 16rxn by Agilent Technologies	HaloPlex HS Prepack Reagents ILMN 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Prepack Reagents, ILMN, 16rxn by Agilent Technologies	HaloPlex Prepack Reagents, ILMN, 16rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Prepack Reagents, ILMN, 48rxn by Agilent Technologies	HaloPlex Prepack Reagents, ILMN, 48rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlex Prepack Reagents, ILMN, 96rxn by Agilent Technologies	HaloPlex Prepack Reagents, ILMN, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS 1-500kb, ILMFST, 48 by Agilent Technologies	HaloPlexHS 1-500kb, ILMFST, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS 1-500kb, ILMFST, 96 by Agilent Technologies	HaloPlexHS 1-500kb, ILMFST, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS 2.6Mb - 5Mb, ILM, 48 by Agilent Technologies	HaloPlexHS 2.6Mb - 5Mb, ILM, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS 2.6Mb - 5Mb, ILM, 96 by Agilent Technologies	HaloPlexHS 2.6Mb - 5Mb, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS 501kb - 2.5Mb, ILM, 48 by Agilent Technologies	HaloPlexHS 501kb - 2.5Mb, ILM, 48 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS 501kb - 2.5Mb, ILM, 96 by Agilent Technologies	HaloPlexHS 501kb - 2.5Mb, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS Prepack Reagents, ILMN, 48rxn by Agilent Technologies	HaloPlexHS Prepack Reagents, ILMN, 48rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
HaloPlexHS Prepack Reagents, ILMN, 96rxn by Agilent Technologies	HaloPlexHS Prepack Reagents, ILMN, 96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq AML, ILM, 16 by Agilent Technologies	ClearSeq AML, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq AML, ILM, 96 by Agilent Technologies	ClearSeq AML, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Cancer, HS, ILM, 16 by Agilent Technologies	ClearSeq Cancer, HS, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Cancer, HS, ILM, 96 by Agilent Technologies	ClearSeq Cancer, HS, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Cancer, ILM by Agilent Technologies	ClearSeq Cancer, ILM by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Cardiomyopathy, HS, ILM, 16 by Agilent Technologies	ClearSeq Cardiomyopathy, HS, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Cardiomyopathy, HS, ILM, 96 by Agilent Technologies	ClearSeq Cardiomyopathy, HS, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Cardiomyopathy, ILM by Agilent Technologies	ClearSeq Cardiomyopathy, ILM by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer Plus, 96 a by Agilent Technologies	ClearSeq Comprehensive Cancer Plus, 96 a by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer Plus,16, X by Agilent Technologies	ClearSeq Comprehensive Cancer Plus,16, X by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer Plus,96, X by Agilent Technologies	ClearSeq Comprehensive Cancer Plus,96, X by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer, 96 auto, by Agilent Technologies	ClearSeq Comprehensive Cancer, 96 auto, by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer,16, XT by Agilent Technologies	ClearSeq Comprehensive Cancer,16, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer,16, XT2 by Agilent Technologies	ClearSeq Comprehensive Cancer,16, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer,96, XT by Agilent Technologies	ClearSeq Comprehensive Cancer,96, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Comprehensive Cancer,96, XT2 by Agilent Technologies	ClearSeq Comprehensive Cancer,96, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inher Dis. Plus, 96 auto, XT2 by Agilent Technologies	ClearSeq Inher Dis. Plus, 96 auto, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inher. Dis. Plus, 96 auto, XT by Agilent Technologies	ClearSeq Inher. Dis. Plus, 96 auto, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease Plus, 16, XT by Agilent Technologies	ClearSeq Inherited Disease Plus, 16, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease Plus, 16, XT2 by Agilent Technologies	ClearSeq Inherited Disease Plus, 16, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease Plus, 96, XT by Agilent Technologies	ClearSeq Inherited Disease Plus, 96, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease Plus, 96, XT2 by Agilent Technologies	ClearSeq Inherited Disease Plus, 96, XT2 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
ClearSeq Inherited Disease, 16, XT by Agilent Technologies	ClearSeq Inherited Disease, 16, XT by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
